Gender,NameSet,Title,GivenName,MiddleInitial,Surname,StreetAddress,City,State,StateFull,ZipCode,CountryFull,EmailAddress,Username,TelephoneNumber,TelephoneCountryCode,MothersMaiden,Birthday,Age,Occupation,Domain,Country,Number,Company
male,American,Mr.,Duane,H,Jordan,"3831 Sheppard Ave",Toronto,ON,Ontario,"M1S 1T4",Canada,DuaneHJordan@teleworm.us,Ficeive62,416-329-2989,1,Deville,7/4/1962,61,"Armored car guard",CablingSupply.ca,CA,2890,"Square Circle"
male,American,Mr.,Alonzo,C,Underwood,"1768 Bridgeport Rd",Orangeville,ON,Ontario,"L9W 2C8",Canada,AlonzoCUnderwood@einrot.com,Harbiang,519-940-3269,1,Eades,1/21/1987,36,"Instructional aide",LocksEtc.ca,CA,2891,Adaptabiz
male,American,Mr.,Jeffery,R,Jones,"4740 rue des Églises Est","Ste Cecile De Masham",QC,Quebec,"J0X 2W0",Canada,JefferyRJones@fleckens.hu,Thimenfle,819-456-4585,1,Kwiatkowski,10/13/1996,26,"Billing machine operator",CultureCritics.ca,CA,2892,Flexus
male,American,Mr.,Randy,S,Mata,"3150 Robson St",Vancouver,BC,"British Columbia","V6B 3K9",Canada,RandySMata@teleworm.us,Beforavy,604-632-1815,1,Malone,4/12/1975,48,"Gas furnace installer",PetStaffing.ca,CA,2893,"Ernst Home Centers"
male,American,Dr.,Sean,L,Snyder,"3778 St-Jacques Est","Thetford Mines",QC,Quebec,"G6G 2J7",Canada,SeanLSnyder@superrito.com,Nood1948,418-814-1914,1,Crisp,1/4/1948,75,"Training coordinator",CrimeAds.ca,CA,2894,"Wealthy Ideas"
female,American,Ms.,Rosa,A,Lee,"2804 Eglinton Avenue",Toronto,ON,Ontario,"M4P 1A6",Canada,RosaALee@jourrapide.com,Wherfust,647-209-9657,1,Goode,9/20/1956,66,Director,SuperHumanEndurance.ca,CA,2895,"Twin Electronics"
female,American,Ms.,Debbie,K,Becker,"1964 Promenade du Portage",Hull,QC,Quebec,"S4P 3Y2",Canada,DebbieKBecker@rhyta.com,Mardeen,819-771-6649,1,Smalls,12/19/1952,70,"Public relations consultant",DomainCleanser.ca,CA,2896,"Simply Appraisals"
female,American,Ms.,Lucile,J,Follmer,"1352 rue des Églises Est",Hudson,QC,Quebec,"J0P 1H0",Canada,LucileJFollmer@dayrep.com,Orels1947,450-458-2972,1,Kulick,12/25/1947,75,"Cost engineer",PopJudge.ca,CA,2897,"Red Robin Stores"
male,American,Mr.,John,J,Noah,"1682 Front Street",Toronto,ON,Ontario,"M5J 2N1",Canada,JohnJNoah@fleckens.hu,Ficholl,416-816-8951,1,Mattson,6/14/1960,63,Airman,EcoBookstore.ca,CA,2898,"Nan Duskin"
male,American,Mr.,Jose,A,Johnston,"1139 Nelson Street",Goulais,ON,Ontario,"P0S 1E0",Canada,JoseAJohnston@teleworm.us,Johor1958,705-649-2472,1,Gentry,7/7/1958,65,Stratigrapher,BuildingProperties.ca,CA,2899,Capitalcorp
female,American,Mrs.,Lillian,R,Fulton,"3591 Ste. Catherine Ouest",Montreal,QC,Quebec,"H9S 3H5",Canada,LillianRFulton@dayrep.com,Seenius,514-780-8982,1,Long,6/27/1971,52,"General office clerk",SimplyComics.ca,CA,2900,"Circuit Design"
male,American,Mr.,Kevin,J,Sanders,"3917 Adelaide St",Toronto,ON,Ontario,"M5H 1P6",Canada,KevinJSanders@jourrapide.com,Thhosed52,416-203-6351,1,Lewis,2/8/1952,71,"Industrial engineering technician",PoolVendor.ca,CA,2901,"Formula Gray"
male,American,Mr.,Garrett,T,Meyers,"3014 St. John Street",Birsay,SK,Saskatchewan,"S4P 3Y2",Canada,GarrettTMeyers@gustr.com,Homphy,306-573-6199,1,Shelton,6/17/1982,41,"Gate agent",IdahoInsuranceAgents.ca,CA,2902,LoRay
male,American,Mr.,Frankie,G,Hill,"3152 5th Avenue","Meander River",AB,Alberta,"T0H 2P0",Canada,FrankieGHill@gustr.com,Lichannoosee,780-535-1253,1,Johnson,10/25/1958,64,"Enrobing machine operator",BreakfastSales.ca,CA,2903,"Multi-Systems Merchant Services"
male,American,Mr.,Andrew,M,Crosley,"3285 Ross Street",Perth,ON,Ontario,"K7H 2S6",Canada,AndrewMCrosley@cuvox.de,Gingaid,613-267-3608,1,Johnson,12/29/1968,54,Buyer,CrystalTunes.ca,CA,2904,"Incredible Universe"
female,American,Mrs.,Laurie,D,Pearce,"3526 Lockhart Drive",Barrie,ON,Ontario,"L4M 3B1",Canada,LaurieDPearce@armyspy.com,Aetherins,705-770-7611,1,Gross,3/22/1962,61,"Library technical assistant",SubRecipes.ca,CA,2905,"Sam Goody"
male,American,Mr.,Ricardo,S,Gonzalez,"1039 Goyeau Ave",Windsor,ON,Ontario,"N9A 1H9",Canada,RicardoSGonzalez@dayrep.com,Harl1969,519-792-2063,1,Connor,9/4/1969,53,"Commercial photographer",ModemSales.ca,CA,2906,"Jack Lang"
male,American,Mr.,Donald,L,Neill,"4086 Yonge Street",Toronto,ON,Ontario,"M4W 1J7",Canada,DonaldLNeill@einrot.com,Toordon,416-617-8106,1,Gullickson,12/4/1968,54,"Automotive glass installer",CreditorExchange.ca,CA,2907,"Super Shops"
male,American,Mr.,William,G,Malley,"949 Maynard Rd",Calgary,AB,Alberta,"T2E 6J8",Canada,WilliamGMalley@cuvox.de,Nufforabing,403-923-7870,1,Lewis,1/7/1987,36,EMT,MovieScrub.ca,CA,2908,Maxaprofit
female,American,Ms.,Michelle,E,Harrison,"410 St Jean Baptiste St","St Luc",QC,Quebec,"G0S 1L0",Canada,MichelleEHarrison@teleworm.us,Andut1964,418-636-4551,1,Aponte,6/6/1964,59,Clerk,RunningShows.ca,CA,2909,"Reliable Guidance"
female,American,Mrs.,Sandra,R,Moore,"976 Adelaide St",Toronto,ON,Ontario,"M5H 1P6",Canada,SandraRMoore@dayrep.com,Finged,416-587-1457,1,Duran,6/6/1983,40,"Receiving clerk",ScrapGift.ca,CA,2910,"Shabby Chic"
male,American,Mr.,Jeffrey,E,Basaldua,"1848 rue Levy",Montreal,QC,Quebec,"H3C 5K4",Canada,JeffreyEBasaldua@jourrapide.com,Turce2003,514-705-7153,1,Wagner,9/19/2003,19,"Claims examiner",GreenSwimming.ca,CA,2911,"Audio Visions"
female,American,Ms.,Susan,R,Charlton,"4562 Orenda Rd",Brampton,ON,Ontario,"L6W 1Z2",Canada,SusanRCharlton@superrito.com,Wher1958,905-452-7397,1,McDuffie,1/30/1958,65,"Train dispatcher",TextbookReseller.ca,CA,2912,"Royal Gas"
female,American,Ms.,Kim,S,Phillips,"3688 Wellington Street",Toronto,ON,Ontario,"M9C 3J5",Canada,KimSPhillips@gustr.com,Hatellove55,416-984-7205,1,Price,5/11/1955,68,"Title abstractor",MilwaukeePage.ca,CA,2913,"Planet Profit"
male,American,Mr.,Donald,M,Wright,"212 Bay Street",Toronto,ON,Ontario,"M5J 2R8",Canada,DonaldMWright@gustr.com,Prabovers,647-831-0763,1,Luna,3/28/2003,20,"Chemical engineer",BelizeFaq.ca,CA,2914,"Mansmann's Department Store"
female,American,Mrs.,Mildred,S,McMillian,"475 University Avenue",Toronto,ON,Ontario,"M5J 1T1",Canada,MildredSMcMillian@armyspy.com,Hustack,647-288-1518,1,Moore,10/2/1983,39,"Courtesy van driver",PensionTracker.ca,CA,2915,Wag's
female,American,Ms.,Nancy,G,Guizar,"4012 11th Ave",Calgary,AB,Alberta,"T2P 1M6",Canada,NancyGGuizar@gustr.com,Andoned,403-691-2458,1,Acosta,5/14/1973,50,"Chemical equipment operator",LoanArchives.ca,CA,2916,Mervyn's
female,American,Ms.,Dora,D,Brown,"1490 Blanshard",Victoria,BC,"British Columbia","V8W 2H9",Canada,DoraDBrown@jourrapide.com,Thavou,250-886-5740,1,Chambers,12/5/1965,57,"Ski patrol",SoftwareChalet.ca,CA,2917,"Target Realty"
male,American,Mr.,Michael,D,Wilkins,"4621 Galts Ave","Red Deer",AB,Alberta,"T4N 2A6",Canada,MichaelDWilkins@rhyta.com,Linquis,403-340-5386,1,Lujan,1/13/1983,40,"Information specialist",JewishLessons.ca,CA,2918,"Crandall's Fine Furniture"
male,American,Mr.,Carlo,E,Maldonado,"2046 rue Garneau",Quebec,QC,Quebec,"G1V 3V5",Canada,CarloEMaldonado@cuvox.de,Heremer74,418-454-9768,1,Rodriguez,1/10/1974,49,"Recreation worker",FoodsReview.ca,CA,2919,"Creative Wealth Management"
female,American,Ms.,Lisa,F,Knudson,"1481 Burdett Avenue",Victoria,BC,"British Columbia","V8N 2A4",Canada,LisaFKnudson@cuvox.de,Woreas03,250-853-9169,1,Evans,5/18/2003,20,"Lobby attendant",72907.ca,CA,2920,"Pioneer Chicken"
male,American,Mr.,David,E,Jones,"4894 Exmouth Street",Sarnia,ON,Ontario,"N7T 4C8",Canada,DavidEJones@armyspy.com,Inknot,519-336-3894,1,Humiston,12/21/2001,21,Broker,OrlandoResumes.ca,CA,2921,JasmineSola
male,American,Mr.,Keith,S,Stevens,"720 Lockhart Drive",Barrie,ON,Ontario,"L4M 3B1",Canada,KeithSStevens@jourrapide.com,Everetimed,705-735-0986,1,Alba,9/26/1965,57,"Occupational therapist aide",SpaceSkin.ca,CA,2922,"Wherehouse Music"
female,American,Mrs.,Antoinette,K,Chandler,"1000 Reserve St",Tweed,ON,Ontario,"K0K 3J0",Canada,AntoinetteKChandler@dayrep.com,Marban,613-478-1212,1,Applewhite,8/6/1997,25,"Resort desk clerk",SugarRoll.ca,CA,2923,"Cut Rite"
female,American,Mrs.,Karen,W,Ross,"1959 Bayfield St",Markham,ON,Ontario,"L4K 3S3",Canada,KarenWRoss@rhyta.com,Herry1995,905-284-9902,1,Laney,6/23/1995,28,"Sales manager",ReligiousCounselor.ca,CA,2924,"Independent Investors"
female,American,Ms.,Janie,M,Martinez,"3539 Island Hwy","Campbell River",BC,"British Columbia","V9W 2C9",Canada,JanieMMartinez@einrot.com,Thould1960,250-332-4104,1,Harris,12/2/1960,62,"Tractor driver",DigitalClosets.ca,CA,2925,"J. Brannam"
male,American,Mr.,Jason,T,Smith,"2848 St. John Street",Allan,SK,Saskatchewan,"S4P 3Y2",Canada,JasonTSmith@cuvox.de,Sunitoomas68,306-257-4792,1,Rhodes,7/6/1968,55,Electrotyper,SupremeSize.ca,CA,2926,"Penn Fruit"
male,American,Mr.,William,J,Swayze,"1584 Matheson St",Kenora,ON,Ontario,"P9N 1T8",Canada,WilliamJSwayze@superrito.com,Puntore1949,807-467-5646,1,Carson,7/18/1949,74,"Tour escort",ReservationBroker.ca,CA,2927,"Your Future Is Now"
male,American,Mr.,Chad,T,Garcia,"971 De la Providence Avenue",Hull,QC,Quebec,"J8Y 3Y5",Canada,ChadTGarcia@armyspy.com,Prippir,819-661-0472,1,Flynn,9/2/1995,27,Blaster,MultiRooms.ca,CA,2928,"Pro Property Maintenance"
female,American,Mrs.,Romana,G,Maley,"2869 Blanshard",Victoria,BC,"British Columbia","V8W 2H9",Canada,RomanaGMaley@fleckens.hu,Histo1983,250-360-9985,1,Mustafa,2/2/1983,40,"Auxiliary equipment operator",PostingNotes.ca,CA,2929,"Checker Auto Parts"
male,American,Mr.,Douglas,P,Rodriguez,"1760 Fourth Avenue",Calgary,AB,Alberta,"T2P 0H3",Canada,DouglasPRodriguez@einrot.com,Goormes76,403-470-2854,1,Negrete,9/18/1976,46,Cook,CableLog.ca,CA,2930,"William Wanamaker & Sons"
male,American,Mr.,Terrance,B,Brown,"1733 Wellington Ave",Chilliwack,BC,"British Columbia","V2P 2M1",Canada,TerranceBBrown@dayrep.com,Prient96,604-845-9188,1,Bright,6/11/1996,27,"Biomedical equipment technician",NetsBook.ca,CA,2931,"Pay'N Takeit"
female,American,Mrs.,Janice,D,Miles,"1138 Whitmore Road","Fort Erie",ON,Ontario,"L0L 0L0",Canada,JaniceDMiles@jourrapide.com,Whande,905-993-2308,1,Cottingham,9/14/1988,34,"Railcar repairer",RingReplacement.ca,CA,2932,Finast
male,American,Mr.,Kenneth,H,Smith,"3472 avenue de Port-Royal",Bonaventure,QC,Quebec,"G0C 1E0",Canada,KennethHSmith@armyspy.com,Subjectence,418-388-7915,1,Dockins,4/30/1975,48,"Photographic equipment repairer",GreenDormitory.ca,CA,2933,"Whitlocks Auto Supply"
male,American,Mr.,John,K,Martin,"2560 Tycos Dr",Toronto,ON,Ontario,"M5T 1T4",Canada,JohnKMartin@dayrep.com,Gived1952,416-204-0992,1,Locklear,8/21/1952,70,Stenocaptioner,ClassThemes.ca,CA,2934,"Tech Hifi"
female,American,Mrs.,Mary,J,Turney,"4229 Lauzon Parkway",Windsor,ON,Ontario,"N8Y 4V1",Canada,MaryJTurney@cuvox.de,Sagive,519-981-2758,1,Villeda,8/6/1976,46,"Cardiographic technician",VoIPeo.ca,CA,2935,"Young @ Heart"
female,American,Ms.,Glenda,B,Dismukes,"2719 De la Providence Avenue",Gatineau,QC,Quebec,"J8P 8A5",Canada,GlendaBDismukes@einrot.com,Deens1984,819-439-1007,1,Eakin,3/31/1984,39,"Surveillance officer",DifferentGeneration.ca,CA,2936,"Omni Realty"
male,American,Mr.,Bertram,H,Garcia,"2842 Brand Road","Swift Current",SK,Saskatchewan,"S7K 1W8",Canada,BertramHGarcia@armyspy.com,Ittep1958,306-741-7858,1,McClure,7/23/1958,64,"Reservation and transportation ticket agent",DoubleHyphen.ca,CA,2937,Opticomp
male,American,Mr.,Ernest,M,Winfrey,"1496 5th Avenue",Mclennan,AB,Alberta,"T0H 2L0",Canada,ErnestMWinfrey@superrito.com,Stareer,780-324-6704,1,Powers,7/31/1947,75,"Payroll bookkeeper",URLFLash.ca,CA,2938,"Auto Works"
male,American,Mr.,Travis,A,Phelps,"3196 Bayfield St","Richmond Hill",ON,Ontario,"L4C 3Y2",Canada,TravisAPhelps@teleworm.us,Acits1971,905-770-5677,1,Eames,1/5/1971,52,Janitor,CriticLive.ca,CA,2939,"System Star"
female,American,Mrs.,Ellen,D,McKay,"2633 Balmy Beach Road","Owen Sound",ON,Ontario,"N4K 2N7",Canada,EllenDMcKay@armyspy.com,Braten1970,519-377-9553,1,Kirkpatrick,7/14/1970,53,"Lay-out worker",ElPasoPage.ca,CA,2940,"Total Yard Management"
female,American,Ms.,Lorena,D,Perez,"2970 James Street",Aldergrove,BC,"British Columbia","V5W 3P7",Canada,LorenaDPerez@gustr.com,Sithinion,604-607-7654,1,Guiterrez,4/12/1955,68,"Transmission technician",VoiceTranslations.ca,CA,2941,Erol's
male,American,Mr.,Joe,B,Case,"995 rue Ontario Ouest",Montreal,QC,Quebec,"H2X 1Y8",Canada,JoeBCase@fleckens.hu,Manotty1950,514-847-6078,1,Hall,9/21/1950,72,"Concrete finisher",FileDoors.ca,CA,2942,Oshman's
female,American,Ms.,Doris,L,Williams,"1639 Nelson Street",Wawa,ON,Ontario,"P0S 1K0",Canada,DorisLWilliams@cuvox.de,Hento2004,705-889-8096,1,Arsenault,7/12/2004,19,"Forest, conservation, and logging worker",NavigationVehicle.ca,CA,2943,"Express Merchant Service"
male,American,Mr.,Sam,E,Clark,"1812 Whitmore Road","Fort Erie",ON,Ontario,"L0L 0L0",Canada,SamEClark@cuvox.de,Becter,905-992-3280,1,Rojas,4/14/1953,70,"Mental health aide",FindSalmon.ca,CA,2944,"The Independent Planners"
male,American,Mr.,Daniel,J,Lane,"403 rue Levy",Montreal,QC,Quebec,"H3C 5K4",Canada,DanielJLane@gustr.com,Fand1975,514-347-5145,1,Burnes,7/28/1975,47,"Corporate recruiter",BlogSelections.ca,CA,2945,Edwards
female,American,Ms.,Jill,D,Strong,"4098 Hastings Street",Vancouver,BC,"British Columbia","V6C 1B4",Canada,JillDStrong@superrito.com,Laustrame,604-781-3377,1,Oneal,3/15/1959,64,"Material dispatching",LocalStationary.ca,CA,2946,"Sunburst Garden Management"
female,American,Ms.,Lisa,M,Oliphant,"2045 Rue De La Gare",Alma,QC,Quebec,"G8B 2W5",Canada,LisaMOliphant@cuvox.de,Ginstay,418-720-8173,1,Mosley,6/3/2000,23,"Typesetting machine operator",WebMargin.ca,CA,2947,"Universal Design Partners"
female,American,Ms.,Rosemary,R,Terry,"4608 Smith Avenue",Hamilton,ON,Ontario,"L9H 1E6",Canada,RosemaryRTerry@gustr.com,Enortak,905-928-7309,1,Desrosiers,12/28/1991,31,"Dividend clerk",PersonBuilder.ca,CA,2948,"Skaggs-Alpha Beta"
male,American,Mr.,Johnny,C,Chester,"1750 Sheppard Ave",Toronto,ON,Ontario,"M1S 1T4",Canada,JohnnyCChester@fleckens.hu,Weepame,416-336-3369,1,Rockey,7/8/1989,34,"Addictions nurse",HTMLHelpers.ca,CA,2949,CompuAdd
male,American,Mr.,Adolph,M,Miller,"3805 Barrydowne Road",Sudbury,ON,Ontario,"P3E 5K3",Canada,AdolphMMiller@gustr.com,Plece1966,705-688-7877,1,Carnes,7/21/1966,57,"Securities, commodities, and financial services sales agent",OvalBeds.ca,CA,2950,LaBelle's
male,American,Mr.,Louis,J,Donmoyer,"3401 Sheppard Ave",Toronto,ON,Ontario,"M1S 1T4",Canada,LouisJDonmoyer@jourrapide.com,Chimand,416-678-4555,1,Peters,4/17/2002,21,"Dance captain",SanJoseBakeries.ca,CA,2951,"Ideal Garden Maintenance"
male,American,Mr.,Jason,D,Carter,"2033 Birkett Lane",Brantford,ON,Ontario,"N3T 2Z8",Canada,JasonDCarter@superrito.com,Burminfely,519-756-0927,1,Legault,12/7/1989,33,Microeconomist,Pushville.ca,CA,2952,"Huffman and Boyle"
female,American,Ms.,Susan,R,Ferrari,"1908 Island Hwy","Campbell River",BC,"British Columbia","V9W 2L9",Canada,SusanRFerrari@gustr.com,Geoppons,250-850-8497,1,Errico,10/11/1951,71,Announcer,LostMillions.ca,CA,2953,Fedco
female,American,Ms.,Annie,S,Jennings,"2259 Wallace Street",Nanaimo,BC,"British Columbia","V9R 3A8",Canada,AnnieSJennings@fleckens.hu,Lacke1974,250-668-2831,1,Johnson,8/8/1974,48,Executive,EvilEthics.ca,CA,2954,Romp
male,American,Dr.,Joseph,C,Mathews,"2057 Pearl Street",Streetsville,ON,Ontario,"L5M 1X2",Canada,JosephCMathews@teleworm.us,Munly1952,905-826-9590,1,Bell,8/21/1952,70,"Urology nurse",PromotionalBoxes.ca,CA,2955,"Dream Home Real Estate Service"
female,American,Ms.,Eunice,G,Williams,"1232 Adelaide St",Toronto,ON,Ontario,"M5H 1P6",Canada,EuniceGWilliams@cuvox.de,Gloopenise,416-867-1484,1,Salazar,10/4/1997,25,"Finance officer",FlashFlies.ca,CA,2956,"Fresh Start"
male,American,Mr.,Thomas,C,Bell,"1030 Venture Place",Barrhead,AB,Alberta,"T0G 0E0",Canada,ThomasCBell@jourrapide.com,Threpar,780-305-8612,1,Guajardo,1/6/1952,71,"Science writer",ParadeBlog.ca,CA,2957,Anthony's
female,American,Ms.,Melinda,P,Cervantes,"2109 Brew Creek Rd",Pemberton,BC,"British Columbia","V0N 2L0",Canada,MelindaPCervantes@cuvox.de,Eaced1963,604-894-0244,1,Hurst,10/26/1963,59,Teller,PsychoPost.ca,CA,2958,"Specialty Restaurant Group"
female,American,Mrs.,Rose,W,Ash,"2056 rue Saint-Charles",Longueuil,QC,Quebec,"J4H 1M3",Canada,RoseWAsh@gustr.com,Sciusurturs73,450-670-4984,1,Kim,8/6/1973,49,"Sound mixer",LargeShow.ca,CA,2959,"One-Up Realty"
female,American,Mrs.,Doris,D,Williams,"2745 rue Ontario Ouest",Montreal,QC,Quebec,"H2X 1Y8",Canada,DorisDWilliams@jourrapide.com,Sques1977,514-496-0271,1,Griffin,5/1/1977,46,Judge,LoyaltyUs.ca,CA,2960,Stratapro
male,American,Mr.,David,M,Johnson,"3272 47th Avenue",Mayo,YT,Yukon,"Y0B 1M0",Canada,DavidMJohnson@superrito.com,Wation1998,867-996-5165,1,Adler,8/4/1998,24,"Punch card operator",PicAlert.ca,CA,2961,"Zany Brainy"
female,American,Ms.,Marilyn,M,Francis,"3125 Cordova Street",Vancouver,BC,"British Columbia","V6B 1E1",Canada,MarilynMFrancis@gustr.com,Youlthed,778-996-6222,1,Stevens,8/15/1990,32,Transcriber,CultureDistribution.ca,CA,2962,"Strategy Consulting"
male,American,Mr.,Ismael,L,Henry,"2233 Sherbrooke Ouest",Montreal,QC,Quebec,"H4A 1H3",Canada,IsmaelLHenry@armyspy.com,Yousid,514-968-8057,1,Waite,4/6/1983,40,"Tax assessor",SailingBlind.ca,CA,2963,"Kinney Shoes"
male,American,Mr.,Gene,R,Matthews,"1949 Pape Ave",Toronto,ON,Ontario,"M4E 2V5",Canada,GeneRMatthews@cuvox.de,Houn1948,416-712-8808,1,McCaskill,10/24/1948,74,Undertaker,SweetFloss.ca,CA,2964,"Buttrey Food & Drug"
male,American,Mr.,Jonathan,B,Rice,"1797 rue Levy",Montreal,QC,Quebec,"H3C 5K4",Canada,JonathanBRice@cuvox.de,Fliket,514-929-3288,1,Winters,6/5/1959,64,Cleaner,BridalAsylum.ca,CA,2965,"Future Bright"
male,American,Mr.,Erick,K,Edwards,"4210 Wellington Ave",Chilliwack,BC,"British Columbia","V2P 2M1",Canada,ErickKEdwards@rhyta.com,Witts1955,604-703-9930,1,Evans,11/2/1955,67,"Obstetric sonographer",FillTank.ca,CA,2966,"Blockbuster Music"
male,American,Dr.,James,J,Porter,"676 St Jean Baptiste St","Grande Entree",QC,Quebec,"G0B 1H0",Canada,JamesJPorter@gustr.com,Corant,418-985-4684,1,Manley,11/20/1991,31,"Aircraft electronics specialist",DayWed.ca,CA,2967,"Unity Stationers"
male,American,Mr.,John,E,Brown,"498 5th Avenue",Woking,AB,Alberta,"T0H 3V0",Canada,JohnEBrown@gustr.com,Desi1983,780-774-5092,1,Gallman,5/6/1983,40,"Control and valve installer",GolfExtravaganza.ca,CA,2968,"Steve & Barry's"
male,American,Mr.,Andrew,A,Cooper,"4997 Factory Lane",Lumsden,NL,"Newfoundland and Labrador","A1C 5H6",Canada,AndrewACooper@cuvox.de,Liblow,709-530-7501,1,Brewster,7/9/1972,51,"Cost estimator",FlorenceTrips.ca,CA,2969,HomeBase
female,American,Ms.,Mariela,R,Larosa,"1417 102nd Avenue",Cranbrook,BC,"British Columbia","V1C 2R9",Canada,MarielaRLarosa@einrot.com,Nestand,250-829-4968,1,Ellis,12/8/1962,60,"Personnel manager",AutoRetriever.ca,CA,2970,Erol's
female,American,Ms.,Debra,J,Price,"2703 James Street",Burnaby,BC,"British Columbia","V5G 4W7",Canada,DebraJPrice@einrot.com,Lithend,604-841-7733,1,Jewett,7/30/1977,45,"DEA agent",BroadcastViews.ca,CA,2971,"Levitz Furniture"
male,American,Mr.,Theodore,M,Deleon,"281 Rue De La Gare","Ste Marthe Du Cap La Madeleine",QC,Quebec,"G8T 7V7",Canada,TheodoreMDeleon@superrito.com,Wascond63,819-692-5313,1,Anderson,10/16/1963,59,"Workforce development officer",SolarSeason.ca,CA,2972,"Gas Legion"
male,American,Mr.,Hubert,K,Hughes,"4828 Fallon Drive","Mount Forest",ON,Ontario,"N0G 2L2",Canada,HubertKHughes@dayrep.com,Whictopis,519-313-6860,1,Alexander,11/30/2003,19,"ABE teacher",ElectronicConvention.ca,CA,2973,"L' Fish"
female,American,Ms.,Trudy,D,Aube,"3756 Wallace Street",Nanaimo,BC,"British Columbia","V9R 3A8",Canada,TrudyDAube@armyspy.com,Toomen,250-740-4725,1,Harrison,7/9/1949,74,"Head cook",ProxyTrack.ca,CA,2974,"Alpha Beta"
male,American,Mr.,Wayne,L,Erickson,"4412 De la Providence Avenue","Ste Agathe",QC,Quebec,"J8C 1J5",Canada,WayneLErickson@jourrapide.com,Nough1952,819-808-5401,1,Attwood,10/9/1952,70,Stereotyper,MobileHeights.ca,CA,2975,"Borders Books"
male,American,Mr.,Nicholas,P,Deen,"2238 Maynard Rd",Calgary,AB,Alberta,"T2E 6J8",Canada,NicholasPDeen@teleworm.us,Thaves94,403-922-2622,1,Kovach,10/7/1994,28,Sculptor,ZapLocator.ca,CA,2976,"The Jolly Farmer"
male,American,Mr.,Charles,A,Clancy,"3591 Garden Drive",Kensington,PE,"Prince Edward Island","C0B 1M0",Canada,CharlesAClancy@superrito.com,Pocces,902-836-0338,1,Chambers,9/26/1962,60,"Music instructor",SkiStands.ca,CA,2977,"Lawn N' Order Garden Care"
female,American,Ms.,John,C,Fogleman,"1775 Beaver Creek",Thornhill,ON,Ontario,"L4J 1W2",Canada,JohnCFogleman@dayrep.com,Loulty,905-731-2075,1,Silva,1/15/2000,23,"Telecommunications equipment repairer",BreakingMeds.ca,CA,2978,"Lindsley's Lumber"
female,American,Mrs.,Marie,S,Lassiter,"757 Queen Elisabeth Blvd",Kerrobert,SK,Saskatchewan,"S4P 3Y2",Canada,MarieSLassiter@rhyta.com,Siall1981,306-834-5950,1,Moss,1/1/1981,42,"ATF agent",CleanFaces.ca,CA,2979,"Castro Convertibles"
female,American,Mrs.,Tammy,B,Fazio,"30 Haaglund Rd","Okanagan Falls",BC,"British Columbia","V0H 1R0",Canada,TammyBFazio@teleworm.us,Mospe1988,250-497-9220,1,Lasalle,10/26/1988,34,"Community association manager",BilliardsTeam.ca,CA,2980,"Bountiful Harvest Health Food Store"
female,American,Mrs.,Heather,J,Redington,"4516 Lauzon Parkway",Essex,ON,Ontario,"N8M 2C7",Canada,HeatherJRedington@cuvox.de,Coraven,519-776-8308,1,Tripp,10/31/1996,26,"Safety specialist",WorstClass.ca,CA,2981,"Consumers Food and Drug"
male,American,Mr.,Larry,C,Green,"4310 Davis Drive",Grimsby,ON,Ontario,"L3M 3J6",Canada,LarryCGreen@armyspy.com,Glingraps,905-309-7956,1,Hepler,4/17/1952,71,"Office support team leader",MicroVerify.ca,CA,2982,"Earthworks Garden Kare"
female,American,Mrs.,Marie,M,Morgan,"1149 Eglinton Avenue",Toronto,ON,Ontario,"M4P 1A6",Canada,MarieMMorgan@dayrep.com,Pird1977,416-669-2126,1,Perez,4/16/1977,46,"Electrical power line installer",BasketballWatch.ca,CA,2983,"Camelot Music"
male,American,Mr.,Tim,A,Land,"2058 rue Ontario Ouest",Montreal,QC,Quebec,"H2X 1Y8",Canada,TimALand@armyspy.com,Truin1974,514-283-4776,1,Pruitt,8/15/1974,48,"Video control engineer",TripMetro.ca,CA,2984,"Better Business Ideas and Services"
female,American,Mrs.,Cynthia,R,Bolen,"1958 Albert Street",Aylmer,ON,Ontario,"N5H 1L2",Canada,CynthiaRBolen@rhyta.com,Rialf1975,519-773-5087,1,Hanshaw,9/30/1975,47,"Labor relations director",DomainRetrieve.ca,CA,2985,"Twin Food Stores"
male,American,Mr.,Jake,A,Korando,"964 Tanner Street",Vancouver,BC,"British Columbia","V5R 2T4",Canada,JakeAKorando@gustr.com,Exced1963,604-454-2494,1,Metzler,2/16/1963,60,"Sound engineering technician",SmokingTapes.ca,CA,2986,"Whitlocks Auto Supply"
male,American,Mr.,Walter,M,Carter,"1609 Reserve St",Apsley,ON,Ontario,"K0L 1A0",Canada,WalterMCarter@gustr.com,Manoth1998,705-656-7541,1,Friedman,8/22/1998,24,"Placement director",CultureParks.ca,CA,2987,"Micro Design"
